prod_date,machine_id,shift_id,sku,units_good,units_scrap,units_total
2025-05-20,13,1,SKU004,636,75,711
2025-05-20,13,2,SKU032,599,81,680
2025-05-20,13,3,SKU028,445,0,445
2025-05-20,14,1,SKU021,648,96,744
2025-05-20,15,1,SKU015,779,113,892
2025-05-20,15,2,SKU040,488,5,493
2025-05-20,15,3,SKU038,212,15,227
2025-05-21,1,1,SKU036,433,57,490
2025-05-21,1,2,SKU018,546,74,620
2025-05-21,1,3,SKU006,287,16,303
2025-05-21,2,1,SKU028,744,80,824
2025-05-21,2,2,SKU033,692,47,739
2025-05-21,2,3,SKU013,574,53,627
2025-05-21,3,1,SKU018,556,39,595
2025-05-21,3,2,SKU025,710,90,800
2025-05-21,3,3,SKU038,211,10,221
2025-05-21,4,1,SKU038,414,2,416
2025-05-21,4,2,SKU006,552,19,571
2025-05-21,4,3,SKU006,235,20,255
2025-05-21,5,1,SKU016,320,23,343
2025-05-21,5,2,SKU001,558,20,578
2025-05-21,5,3,SKU029,323,14,337
2025-05-21,6,1,SKU014,394,23,417
2025-05-21,6,2,SKU002,379,2,381
2025-05-21,7,1,SKU016,314,6,320
2025-05-21,7,2,SKU010,537,3,540
2025-05-21,7,3,SKU004,353,19,372
2025-05-21,8,2,SKU019,524,67,591
2025-05-21,8,3,SKU003,521,14,535
2025-05-21,9,3,SKU033,576,68,644
2025-05-21,10,1,SKU031,392,54,446
2025-05-21,10,2,SKU001,747,5,752
2025-05-21,10,3,SKU001,668,61,729
2025-05-21,11,1,SKU013,308,3,311
2025-05-21,11,3,SKU014,431,18,449
2025-05-21,12,1,SKU007,792,5,797
2025-05-21,12,2,SKU014,220,4,224
2025-05-21,13,1,SKU009,645,5,650
2025-05-21,13,2,SKU003,366,31,397
2025-05-21,13,3,SKU022,580,66,646
2025-05-21,14,1,SKU017,731,45,776
2025-05-21,14,2,SKU014,389,2,391
2025-05-21,15,1,SKU006,254,14,268
2025-05-21,15,2,SKU038,299,26,325
2025-05-21,15,3,SKU032,463,57,520
2025-05-22,1,1,SKU025,214,10,224
2025-05-22,1,2,SKU021,675,46,721
2025-05-22,2,1,SKU012,694,34,728
2025-05-22,2,2,SKU032,452,54,506
2025-05-22,3,1,SKU022,309,37,346
2025-05-22,3,2,SKU021,208,15,223
2025-05-22,3,3,SKU034,392,16,408
2025-05-22,4,2,SKU007,406,1,407
2025-05-22,4,3,SKU011,799,81,880
2025-05-22,5,2,SKU001,595,3,598
2025-05-22,6,1,SKU001,783,3,786
2025-05-22,6,2,SKU011,333,48,381
2025-05-22,6,3,SKU040,692,64,756
2025-05-22,7,1,SKU034,572,10,582
2025-05-22,7,2,SKU040,294,7,301
2025-05-22,7,3,SKU015,469,62,531
2025-05-22,8,1,SKU018,529,30,559
2025-05-22,8,2,SKU027,699,59,758
2025-05-22,8,3,SKU027,790,75,865
2025-05-22,9,1,SKU018,384,19,403
2025-05-22,9,2,SKU037,389,43,432
2025-05-22,9,3,SKU017,560,61,621
2025-05-22,10,1,SKU037,594,30,624
2025-05-22,10,2,SKU006,793,25,818
2025-05-22,10,3,SKU034,738,36,774
2025-05-22,11,2,SKU012,386,41,427
2025-05-22,11,3,SKU010,599,6,605
2025-05-22,12,1,SKU006,411,59,470
2025-05-22,12,2,SKU034,470,49,519
2025-05-22,13,1,SKU040,445,56,501
2025-05-22,13,2,SKU033,287,7,294
2025-05-22,13,3,SKU021,496,51,547
2025-05-22,14,1,SKU032,495,47,542
2025-05-22,14,2,SKU031,751,106,857
2025-05-22,14,3,SKU017,642,26,668
2025-05-22,15,1,SKU027,346,48,394
2025-05-22,15,2,SKU027,583,16,599
2025-05-22,15,3,SKU040,736,73,809
2025-05-23,1,1,SKU037,703,58,761
2025-05-23,1,2,SKU027,670,5,675
2025-05-23,2,1,SKU025,275,36,311
2025-05-23,2,2,SKU035,541,49,590
2025-05-23,2,3,SKU008,756,16,772
2025-05-23,3,1,SKU013,340,34,374
2025-05-23,3,2,SKU007,631,41,672
2025-05-23,3,3,SKU028,753,91,844
2025-05-23,4,1,SKU016,308,24,332
2025-05-23,4,2,SKU021,791,59,850
2025-05-23,4,3,SKU032,791,12,803
2025-05-23,5,1,SKU034,660,85,745
2025-05-23,5,2,SKU004,518,16,534
2025-05-23,5,3,SKU025,578,21,599
2025-05-23,6,1,SKU040,354,15,369
2025-05-23,6,2,SKU037,247,18,265
2025-05-23,6,3,SKU016,711,64,775
2025-05-23,7,1,SKU017,365,9,374
2025-05-23,7,2,SKU028,665,60,725
2025-05-23,7,3,SKU015,286,14,300
2025-05-23,8,2,SKU005,478,14,492
2025-05-23,8,3,SKU038,754,110,864
2025-05-23,9,1,SKU028,337,36,373
2025-05-23,9,2,SKU019,563,19,582
2025-05-23,9,3,SKU028,277,20,297
2025-05-23,10,1,SKU018,417,10,427
2025-05-23,10,2,SKU029,288,25,313
2025-05-23,10,3,SKU020,305,32,337
2025-05-23,11,1,SKU023,303,22,325
2025-05-23,11,2,SKU040,318,22,340
2025-05-23,11,3,SKU007,655,75,730
2025-05-23,12,1,SKU032,211,14,225
2025-05-23,12,2,SKU014,693,49,742
2025-05-23,12,3,SKU038,548,52,600
2025-05-23,13,1,SKU014,403,11,414
2025-05-23,13,2,SKU008,465,42,507
2025-05-23,13,3,SKU017,704,61,765
2025-05-23,14,1,SKU031,374,28,402
2025-05-23,14,2,SKU003,743,105,848
2025-05-23,14,3,SKU029,416,9,425
2025-05-23,15,3,SKU017,447,21,468
2025-05-24,1,1,SKU031,585,22,607
2025-05-24,1,2,SKU013,786,78,864
2025-05-24,1,3,SKU018,239,3,242
2025-05-24,2,1,SKU039,591,56,647
2025-05-24,2,2,SKU015,550,23,573
2025-05-24,2,3,SKU034,498,2,500
2025-05-24,3,1,SKU038,288,20,308
2025-05-24,3,3,SKU031,481,26,507
2025-05-24,4,1,SKU015,340,15,355
2025-05-24,4,2,SKU026,269,19,288
2025-05-24,4,3,SKU005,528,43,571
2025-05-24,5,1,SKU021,581,73,654
2025-05-24,5,2,SKU008,344,6,350
2025-05-24,6,1,SKU039,579,74,653
2025-05-24,6,2,SKU020,723,89,812
2025-05-24,6,3,SKU001,536,51,587
2025-05-24,7,1,SKU031,440,25,465
2025-05-24,7,2,SKU040,726,98,824
2025-05-24,7,3,SKU016,377,47,424
2025-05-24,8,1,SKU029,557,22,579
2025-05-24,8,2,SKU010,795,37,832
2025-05-24,9,1,SKU036,738,32,770
2025-05-24,9,2,SKU010,239,0,239
2025-05-24,9,3,SKU028,376,47,423
2025-05-24,10,1,SKU011,406,34,440
2025-05-24,10,2,SKU033,731,68,799
2025-05-24,10,3,SKU008,426,57,483
2025-05-24,11,1,SKU024,532,22,554
2025-05-24,11,2,SKU018,686,74,760
2025-05-24,11,3,SKU005,359,0,359
2025-05-24,12,2,SKU026,419,30,449
2025-05-24,12,3,SKU034,732,4,736
2025-05-24,13,1,SKU003,401,5,406
2025-05-24,13,2,SKU008,559,15,574
2025-05-24,13,3,SKU005,300,11,311
2025-05-24,14,1,SKU021,402,40,442
2025-05-24,14,3,SKU038,323,1,324
2025-05-24,15,1,SKU035,471,41,512
2025-05-24,15,2,SKU002,407,36,443
2025-05-24,15,3,SKU027,289,35,324
2025-05-25,1,1,SKU039,402,14,416
2025-05-25,1,3,SKU006,525,35,560
2025-05-25,2,1,SKU015,204,21,225
2025-05-25,3,1,SKU022,696,18,714
2025-05-25,3,2,SKU037,384,35,419
2025-05-25,3,3,SKU002,679,26,705
2025-05-25,4,1,SKU030,492,63,555
2025-05-25,4,2,SKU036,376,23,399
2025-05-25,4,3,SKU018,389,4,393
2025-05-25,5,1,SKU033,237,24,261
2025-05-25,5,2,SKU006,713,14,727
2025-05-25,5,3,SKU003,361,14,375
2025-05-25,6,1,SKU025,275,19,294
2025-05-25,6,3,SKU024,727,24,751
2025-05-25,7,1,SKU002,552,16,568
2025-05-25,7,2,SKU002,648,81,729
2025-05-25,7,3,SKU033,353,8,361
2025-05-25,8,1,SKU011,612,9,621
2025-05-25,8,2,SKU019,418,31,449
2025-05-25,9,1,SKU035,557,49,606
2025-05-25,9,2,SKU035,773,85,858
2025-05-25,9,3,SKU040,349,11,360
2025-05-25,10,1,SKU014,388,57,445
2025-05-25,11,1,SKU012,730,38,768
2025-05-25,11,2,SKU020,733,71,804
2025-05-25,11,3,SKU009,400,25,425
2025-05-25,12,1,SKU015,296,38,334
2025-05-25,12,2,SKU032,776,44,820
2025-05-25,12,3,SKU011,673,99,772
2025-05-25,13,1,SKU012,737,44,781
2025-05-25,13,2,SKU038,657,17,674
2025-05-25,13,3,SKU022,591,27,618
2025-05-25,14,1,SKU013,573,29,602
2025-05-25,14,2,SKU027,390,43,433
2025-05-25,14,3,SKU032,443,52,495
2025-05-25,15,1,SKU036,764,108,872
2025-05-25,15,2,SKU010,576,38,614
2025-05-25,15,3,SKU028,299,40,339
2025-05-26,1,1,SKU010,474,60,534
2025-05-26,1,2,SKU020,403,6,409
2025-05-26,1,3,SKU005,528,8,536
2025-05-26,2,1,SKU030,743,97,840
2025-05-26,2,2,SKU021,718,80,798
2025-05-26,2,3,SKU024,643,24,667
2025-05-26,3,1,SKU033,445,14,459
2025-05-26,3,2,SKU029,740,12,752
2025-05-26,4,1,SKU029,225,13,238
2025-05-26,4,2,SKU001,551,50,601
2025-05-26,4,3,SKU020,567,80,647
2025-05-26,5,1,SKU018,631,58,689
2025-05-26,5,2,SKU025,365,41,406
2025-05-26,5,3,SKU007,522,71,593
2025-05-26,6,1,SKU004,238,9,247
2025-05-26,6,2,SKU019,226,27,253
2025-05-26,6,3,SKU012,642,16,658
2025-05-26,7,1,SKU025,407,47,454
2025-05-26,7,2,SKU011,509,46,555
2025-05-26,7,3,SKU014,434,52,486
2025-05-26,8,1,SKU008,753,11,764
2025-05-26,8,2,SKU010,323,30,353
2025-05-26,8,3,SKU030,564,76,640
2025-05-26,9,1,SKU013,586,25,611
2025-05-26,9,2,SKU004,763,73,836
2025-05-26,9,3,SKU036,717,82,799
2025-05-26,10,2,SKU040,723,74,797
2025-05-26,10,3,SKU003,786,19,805
2025-05-26,11,1,SKU039,693,23,716
2025-05-26,11,2,SKU022,610,44,654
2025-05-26,11,3,SKU033,373,43,416
2025-05-26,12,1,SKU040,591,22,613
2025-05-26,12,2,SKU005,603,42,645
2025-05-26,12,3,SKU030,265,30,295
2025-05-26,13,1,SKU020,607,43,650
2025-05-26,13,3,SKU020,728,20,748
2025-05-26,14,1,SKU034,479,51,530
2025-05-26,14,2,SKU023,654,71,725
2025-05-26,14,3,SKU011,278,26,304
2025-05-26,15,1,SKU036,503,50,553
2025-05-26,15,2,SKU017,587,6,593
2025-05-26,15,3,SKU004,472,50,522
2025-05-27,1,1,SKU037,441,20,461
2025-05-27,1,2,SKU009,685,15,700
2025-05-27,1,3,SKU038,507,46,553
2025-05-27,2,1,SKU031,244,5,249
2025-05-27,2,2,SKU024,562,53,615
2025-05-27,2,3,SKU021,426,40,466
2025-05-27,3,1,SKU007,527,12,539
2025-05-27,3,2,SKU019,623,4,627
2025-05-27,4,2,SKU002,435,53,488
2025-05-27,4,3,SKU019,625,14,639
2025-05-27,5,1,SKU017,577,17,594
2025-05-27,5,2,SKU037,603,68,671
2025-05-27,5,3,SKU039,407,0,407
2025-05-27,6,1,SKU027,226,28,254
2025-05-27,6,2,SKU012,722,59,781
2025-05-27,6,3,SKU009,420,50,470
2025-05-27,7,1,SKU037,653,22,675
2025-05-27,7,2,SKU039,431,44,475
2025-05-27,7,3,SKU008,373,29,402
2025-05-27,8,1,SKU006,379,9,388
2025-05-27,8,2,SKU005,673,16,689
2025-05-27,8,3,SKU020,423,6,429
2025-05-27,9,1,SKU002,377,40,417
2025-05-27,9,2,SKU009,659,31,690
2025-05-27,9,3,SKU017,249,30,279
2025-05-27,10,1,SKU013,214,31,245
2025-05-27,10,3,SKU015,404,24,428
2025-05-27,11,1,SKU004,200,18,218
2025-05-27,11,2,SKU024,471,63,534
2025-05-27,11,3,SKU015,599,0,599
2025-05-27,12,1,SKU004,779,24,803
2025-05-27,12,2,SKU012,244,21,265
2025-05-27,12,3,SKU016,384,17,401
2025-05-27,13,1,SKU006,784,3,787
2025-05-27,13,2,SKU017,570,58,628
2025-05-27,13,3,SKU035,607,67,674
2025-05-27,14,1,SKU013,711,45,756
2025-05-27,14,2,SKU001,435,43,478
2025-05-27,14,3,SKU037,588,19,607
2025-05-27,15,2,SKU029,796,26,822
2025-05-27,15,3,SKU040,221,10,231
2025-05-28,1,1,SKU023,469,34,503
2025-05-28,1,2,SKU029,507,52,559
2025-05-28,1,3,SKU031,525,38,563
2025-05-28,2,1,SKU032,378,36,414
2025-05-28,2,2,SKU032,549,75,624
2025-05-28,3,2,SKU033,679,10,689
2025-05-28,3,3,SKU024,292,1,293
2025-05-28,4,1,SKU029,460,52,512
2025-05-28,4,2,SKU010,670,56,726
2025-05-28,4,3,SKU017,297,26,323
2025-05-28,5,1,SKU023,234,7,241
2025-05-28,5,2,SKU017,343,48,391
2025-05-28,5,3,SKU009,481,37,518
2025-05-28,6,1,SKU024,488,68,556
2025-05-28,6,2,SKU012,452,57,509
2025-05-28,6,3,SKU034,744,75,819
2025-05-28,7,1,SKU021,758,50,808
2025-05-28,7,2,SKU003,380,15,395
2025-05-28,8,1,SKU040,439,28,467
2025-05-28,8,2,SKU019,558,27,585
2025-05-28,8,3,SKU039,261,6,267
2025-05-28,9,1,SKU031,339,23,362
2025-05-28,9,2,SKU015,747,31,778
2025-05-28,9,3,SKU011,260,11,271
2025-05-28,10,3,SKU014,255,6,261
2025-05-28,11,1,SKU035,586,68,654
2025-05-28,11,2,SKU009,777,51,828
2025-05-28,11,3,SKU015,723,10,733
2025-05-28,12,2,SKU022,283,31,314
2025-05-28,12,3,SKU017,552,47,599
2025-05-28,13,1,SKU033,343,24,367
2025-05-28,13,2,SKU004,768,78,846
2025-05-28,13,3,SKU033,776,15,791
2025-05-28,14,1,SKU005,708,5,713
2025-05-28,14,3,SKU023,437,10,447
2025-05-28,15,1,SKU024,735,71,806
2025-05-28,15,2,SKU031,359,0,359
2025-05-28,15,3,SKU030,204,14,218
2025-05-29,1,1,SKU038,444,38,482
2025-05-29,1,3,SKU025,460,52,512
2025-05-29,2,1,SKU019,460,24,484
2025-05-29,2,2,SKU009,578,65,643
2025-05-29,2,3,SKU008,538,0,538
2025-05-29,3,1,SKU030,677,83,760
2025-05-29,3,2,SKU006,245,11,256
2025-05-29,3,3,SKU034,504,61,565
2025-05-29,4,1,SKU002,203,2,205
2025-05-29,4,2,SKU007,673,64,737
2025-05-29,4,3,SKU013,418,6,424
2025-05-29,5,1,SKU026,317,40,357
2025-05-29,5,2,SKU032,276,28,304
2025-05-29,5,3,SKU017,442,16,458
2025-05-29,6,1,SKU038,253,22,275
2025-05-29,6,2,SKU035,571,70,641
2025-05-29,6,3,SKU036,516,42,558
2025-05-29,7,1,SKU028,716,2,718
2025-05-29,7,2,SKU010,280,37,317
2025-05-29,7,3,SKU010,744,13,757
2025-05-29,8,1,SKU021,572,13,585
2025-05-29,8,3,SKU015,632,85,717
2025-05-29,9,1,SKU008,481,45,526
2025-05-29,9,2,SKU038,726,15,741
2025-05-29,9,3,SKU002,638,38,676
2025-05-29,10,1,SKU012,608,73,681
2025-05-29,10,3,SKU015,406,43,449
2025-05-29,11,1,SKU021,594,78,672
2025-05-29,11,2,SKU013,359,18,377
2025-05-29,12,1,SKU001,372,51,423
2025-05-29,12,3,SKU038,337,36,373
2025-05-29,13,1,SKU029,408,3,411
2025-05-29,13,2,SKU015,540,61,601
2025-05-29,13,3,SKU032,270,37,307
2025-05-29,14,1,SKU033,639,85,724
2025-05-29,14,2,SKU029,645,49,694
2025-05-29,14,3,SKU011,407,1,408
2025-05-29,15,2,SKU010,208,28,236
2025-05-29,15,3,SKU028,234,4,238
2025-05-30,1,1,SKU030,486,46,532
2025-05-30,1,2,SKU001,540,6,546
2025-05-30,2,1,SKU007,261,33,294
2025-05-30,2,3,SKU026,296,6,302
2025-05-30,3,1,SKU017,435,18,453
2025-05-30,3,2,SKU026,770,84,854
2025-05-30,3,3,SKU025,322,4,326
2025-05-30,4,1,SKU032,684,97,781
2025-05-30,4,3,SKU008,679,13,692
2025-05-30,5,1,SKU010,311,28,339
2025-05-30,5,2,SKU036,414,5,419
2025-05-30,5,3,SKU009,211,16,227
2025-05-30,6,1,SKU005,742,82,824
2025-05-30,6,2,SKU003,699,93,792
2025-05-30,6,3,SKU007,323,21,344
2025-05-30,7,2,SKU037,523,46,569
2025-05-30,7,3,SKU004,743,39,782
2025-05-30,8,1,SKU001,537,24,561
2025-05-30,8,2,SKU010,439,62,501
2025-05-30,8,3,SKU004,439,32,471
2025-05-30,9,1,SKU034,517,44,561
2025-05-30,9,2,SKU036,352,24,376
2025-05-30,9,3,SKU040,255,10,265
2025-05-30,10,2,SKU026,653,52,705
2025-05-30,10,3,SKU010,559,70,629
2025-05-30,11,1,SKU023,778,16,794
2025-05-30,11,2,SKU017,782,89,871
2025-05-30,11,3,SKU035,573,38,611
2025-05-30,12,1,SKU025,258,6,264
2025-05-30,12,2,SKU015,421,60,481
2025-05-30,12,3,SKU026,497,38,535
2025-05-30,13,1,SKU040,692,52,744
2025-05-30,13,2,SKU003,563,55,618
2025-05-30,13,3,SKU027,746,93,839
2025-05-30,14,1,SKU016,347,24,371
2025-05-30,14,2,SKU015,433,60,493
2025-05-30,14,3,SKU028,292,34,326
2025-05-30,15,1,SKU032,639,76,715
2025-05-30,15,2,SKU005,559,42,601
2025-05-30,15,3,SKU030,515,5,520
2025-05-31,1,1,SKU036,448,38,486
2025-05-31,1,3,SKU009,407,8,415
2025-05-31,2,1,SKU035,285,32,317
2025-05-31,2,2,SKU031,789,65,854
2025-05-31,2,3,SKU002,710,97,807
2025-05-31,3,1,SKU004,326,10,336
2025-05-31,3,2,SKU029,745,63,808
2025-05-31,3,3,SKU006,218,30,248
2025-05-31,4,1,SKU037,532,76,608
2025-05-31,4,2,SKU025,362,15,377
2025-05-31,4,3,SKU003,297,34,331
2025-05-31,5,2,SKU006,362,17,379
2025-05-31,6,1,SKU010,319,25,344
2025-05-31,6,3,SKU031,520,14,534
2025-05-31,7,1,SKU031,263,29,292
2025-05-31,7,2,SKU020,622,7,629
2025-05-31,7,3,SKU007,403,30,433
2025-05-31,8,1,SKU027,333,39,372
2025-05-31,8,2,SKU036,400,39,439
2025-05-31,9,1,SKU018,591,25,616
2025-05-31,9,2,SKU012,200,17,217
2025-05-31,9,3,SKU021,559,55,614
2025-05-31,10,1,SKU016,516,71,587
2025-05-31,10,2,SKU016,614,21,635
2025-05-31,10,3,SKU001,508,40,548
2025-05-31,11,1,SKU019,330,33,363
2025-05-31,11,2,SKU007,676,88,764
2025-05-31,11,3,SKU007,395,0,395
2025-05-31,12,1,SKU034,697,85,782
2025-05-31,12,2,SKU015,295,31,326
2025-05-31,12,3,SKU018,589,27,616
2025-05-31,13,1,SKU017,662,36,698
2025-05-31,13,2,SKU023,617,65,682
2025-05-31,13,3,SKU024,243,23,266
2025-05-31,14,1,SKU033,557,45,602
2025-05-31,14,2,SKU039,536,49,585
2025-05-31,14,3,SKU012,652,62,714
2025-05-31,15,1,SKU004,645,11,656
2025-05-31,15,2,SKU013,630,84,714
2025-05-31,15,3,SKU023,359,25,384
2025-06-01,1,1,SKU028,237,30,267
2025-06-01,1,2,SKU007,210,6,216
2025-06-01,1,3,SKU032,235,9,244
2025-06-01,2,1,SKU003,460,65,525
2025-06-01,2,2,SKU037,466,49,515
2025-06-01,2,3,SKU008,521,12,533
2025-06-01,3,1,SKU009,447,20,467
2025-06-01,3,2,SKU025,630,73,703
2025-06-01,3,3,SKU005,292,41,333
2025-06-01,4,1,SKU011,212,14,226
2025-06-01,4,2,SKU035,550,31,581
2025-06-01,4,3,SKU031,764,49,813
2025-06-01,5,2,SKU036,767,111,878
2025-06-01,5,3,SKU032,392,53,445
2025-06-01,6,1,SKU027,426,51,477
2025-06-01,6,2,SKU027,423,29,452
2025-06-01,6,3,SKU026,682,51,733
2025-06-01,7,2,SKU012,701,18,719
2025-06-01,7,3,SKU029,790,25,815
2025-06-01,8,1,SKU018,413,43,456
2025-06-01,8,2,SKU026,591,67,658
2025-06-01,9,3,SKU026,686,35,721
2025-06-01,10,1,SKU010,648,77,725
2025-06-01,10,3,SKU034,324,7,331
2025-06-01,11,2,SKU019,469,3,472
2025-06-01,11,3,SKU025,772,65,837
2025-06-01,12,1,SKU007,328,46,374
2025-06-01,12,2,SKU019,700,60,760
2025-06-01,13,1,SKU026,471,20,491
2025-06-01,13,2,SKU010,400,28,428
2025-06-01,13,3,SKU015,279,3,282
2025-06-01,14,1,SKU003,601,27,628
2025-06-01,14,2,SKU021,616,56,672
2025-06-01,14,3,SKU033,397,40,437
2025-06-01,15,1,SKU025,279,30,309
2025-06-01,15,2,SKU016,787,29,816
2025-06-02,1,1,SKU040,458,50,508
2025-06-02,1,2,SKU021,794,54,848
2025-06-02,1,3,SKU023,383,7,390
2025-06-02,2,1,SKU016,608,62,670
2025-06-02,2,2,SKU015,606,72,678
2025-06-02,2,3,SKU033,653,80,733
2025-06-02,3,1,SKU016,656,64,720
2025-06-02,3,2,SKU018,605,6,611
2025-06-02,3,3,SKU028,456,16,472
2025-06-02,4,1,SKU023,345,50,395
2025-06-02,4,2,SKU018,723,49,772
2025-06-02,5,1,SKU018,677,54,731
2025-06-02,5,2,SKU039,631,20,651
2025-06-02,5,3,SKU010,228,0,228
2025-06-02,6,1,SKU017,512,24,536
2025-06-02,6,2,SKU038,322,46,368
2025-06-02,6,3,SKU033,213,0,213
2025-06-02,7,1,SKU031,420,43,463
2025-06-02,7,2,SKU008,781,48,829
2025-06-02,7,3,SKU025,568,25,593
2025-06-02,8,1,SKU039,317,1,318
2025-06-02,8,2,SKU033,653,28,681
2025-06-02,8,3,SKU008,368,6,374
2025-06-02,9,2,SKU028,375,45,420
2025-06-02,9,3,SKU036,387,34,421
2025-06-02,10,2,SKU008,204,28,232
2025-06-02,10,3,SKU037,435,47,482
2025-06-02,11,1,SKU016,377,8,385
2025-06-02,11,2,SKU017,627,79,706
2025-06-02,11,3,SKU010,581,13,594
2025-06-02,12,1,SKU006,381,1,382
2025-06-02,12,2,SKU017,450,40,490
2025-06-02,12,3,SKU029,289,21,310
2025-06-02,13,1,SKU001,287,8,295
2025-06-02,13,2,SKU016,527,78,605
2025-06-02,13,3,SKU002,386,17,403
2025-06-02,14,1,SKU035,264,1,265
2025-06-02,14,2,SKU012,584,60,644
2025-06-02,14,3,SKU005,492,70,562
2025-06-02,15,1,SKU005,472,49,521
2025-06-02,15,2,SKU033,535,67,602
2025-06-02,15,3,SKU020,705,11,716
2025-06-03,1,1,SKU007,391,32,423
2025-06-03,1,2,SKU024,297,24,321
2025-06-03,1,3,SKU032,321,36,357
2025-06-03,2,1,SKU031,414,60,474
2025-06-03,2,2,SKU022,439,50,489
2025-06-03,2,3,SKU010,571,83,654
2025-06-03,3,1,SKU011,733,43,776
2025-06-03,3,3,SKU005,245,18,263
2025-06-03,4,1,SKU026,214,10,224
2025-06-03,4,2,SKU001,620,8,628
2025-06-03,4,3,SKU035,485,35,520
2025-06-03,5,1,SKU002,686,70,756
2025-06-03,5,2,SKU040,313,20,333
2025-06-03,5,3,SKU023,371,41,412
2025-06-03,6,1,SKU016,690,17,707
2025-06-03,6,2,SKU016,236,24,260
2025-06-03,6,3,SKU012,368,49,417
2025-06-03,7,1,SKU020,619,3,622
2025-06-03,7,3,SKU010,656,4,660
2025-06-03,8,2,SKU033,324,32,356
2025-06-03,8,3,SKU019,586,34,620
2025-06-03,9,1,SKU026,590,21,611
2025-06-03,9,3,SKU001,433,37,470
2025-06-03,10,1,SKU018,782,92,874
2025-06-03,10,2,SKU003,441,39,480
2025-06-03,10,3,SKU019,290,27,317
2025-06-03,11,1,SKU034,426,21,447
2025-06-03,11,2,SKU007,444,64,508
2025-06-03,11,3,SKU007,703,4,707
2025-06-03,12,1,SKU029,550,31,581
2025-06-03,12,2,SKU004,202,14,216
2025-06-03,12,3,SKU026,326,4,330
2025-06-03,13,1,SKU002,784,74,858
2025-06-03,13,2,SKU002,540,22,562
2025-06-03,13,3,SKU035,223,19,242
2025-06-03,14,1,SKU037,286,4,290
2025-06-03,14,2,SKU035,709,89,798
2025-06-03,15,1,SKU022,723,80,803
2025-06-03,15,2,SKU037,428,56,484
2025-06-03,15,3,SKU024,202,1,203
2025-06-04,2,1,SKU022,541,8,549
2025-06-04,2,2,SKU032,378,44,422
2025-06-04,2,3,SKU025,217,17,234
2025-06-04,3,1,SKU011,479,6,485
2025-06-04,3,2,SKU026,474,2,476
2025-06-04,3,3,SKU029,394,14,408
2025-06-04,4,1,SKU026,669,71,740
2025-06-04,4,2,SKU013,288,41,329
2025-06-04,4,3,SKU035,548,57,605
2025-06-04,5,1,SKU035,558,67,625
2025-06-04,5,2,SKU010,615,7,622
2025-06-04,6,1,SKU037,573,62,635
2025-06-04,6,2,SKU019,461,30,491
2025-06-04,6,3,SKU010,436,36,472
2025-06-04,7,1,SKU001,682,81,763
2025-06-04,7,2,SKU016,252,16,268
2025-06-04,7,3,SKU002,559,51,610
2025-06-04,8,1,SKU008,347,7,354
2025-06-04,8,2,SKU035,624,76,700
2025-06-04,8,3,SKU029,685,71,756
2025-06-04,9,1,SKU012,462,9,471
2025-06-04,9,2,SKU018,587,47,634
2025-06-04,9,3,SKU028,644,61,705
2025-06-04,10,2,SKU008,367,30,397
2025-06-04,10,3,SKU028,206,19,225
2025-06-04,11,1,SKU029,761,46,807
2025-06-04,11,2,SKU007,770,15,785
2025-06-04,12,2,SKU038,574,43,617
2025-06-04,12,3,SKU007,258,5,263
2025-06-04,13,1,SKU013,257,7,264
2025-06-04,13,2,SKU001,301,19,320
2025-06-04,13,3,SKU034,234,4,238
2025-06-04,14,1,SKU031,749,105,854
2025-06-04,14,2,SKU034,769,1,770
2025-06-04,14,3,SKU027,758,46,804
2025-06-04,15,1,SKU033,209,12,221
2025-06-04,15,2,SKU029,741,81,822
2025-06-05,1,1,SKU031,504,63,567
2025-06-05,1,3,SKU023,729,64,793
2025-06-05,2,1,SKU018,562,49,611
2025-06-05,2,2,SKU012,635,48,683
2025-06-05,2,3,SKU033,778,18,796
2025-06-05,3,1,SKU003,210,15,225
2025-06-05,3,2,SKU036,524,77,601
2025-06-05,3,3,SKU033,211,12,223
2025-06-05,4,1,SKU020,781,76,857
2025-06-05,4,2,SKU017,280,21,301
2025-06-05,5,1,SKU031,559,68,627
2025-06-05,5,3,SKU025,292,26,318
2025-06-05,6,1,SKU024,433,36,469
2025-06-05,6,2,SKU004,366,21,387
2025-06-05,6,3,SKU012,448,9,457
2025-06-05,7,1,SKU012,618,31,649
2025-06-05,7,2,SKU025,573,84,657
2025-06-05,7,3,SKU040,437,52,489
2025-06-05,8,1,SKU039,336,39,375
2025-06-05,8,2,SKU001,649,1,650
2025-06-05,8,3,SKU005,587,27,614
2025-06-05,9,1,SKU026,423,39,462
2025-06-05,9,2,SKU024,721,95,816
2025-06-05,9,3,SKU024,270,39,309
2025-06-05,10,1,SKU017,472,55,527
2025-06-05,10,2,SKU031,715,4,719
2025-06-05,10,3,SKU020,367,18,385
2025-06-05,11,1,SKU039,768,2,770
2025-06-05,11,3,SKU022,389,21,410
2025-06-05,12,1,SKU035,342,2,344
2025-06-05,12,2,SKU003,637,59,696
2025-06-05,12,3,SKU007,729,36,765
2025-06-05,13,1,SKU022,612,29,641
2025-06-05,13,2,SKU004,298,19,317
2025-06-05,13,3,SKU031,249,10,259
2025-06-05,14,1,SKU039,339,8,347
2025-06-05,14,2,SKU020,522,43,565
