date_sk,machine_sk,shift_sk,product_sk,units_good,units_scrap,units_total,ideal_rate_per_min,planned_minutes
169,14,2,20,289,4,293,1.5,480
169,14,3,32,218,20,238,0.8,480
169,15,1,35,619,27,646,0.8,480
169,15,2,11,597,77,674,1.0,480
169,15,3,5,629,89,718,1.0,480
170,1,1,18,236,4,240,1.2,480
170,1,2,22,219,29,248,1.2,480
170,2,1,29,487,70,557,0.8,480
170,2,2,9,409,38,447,1.0,480
170,2,3,25,463,1,464,1.5,480
170,3,3,16,377,5,382,1.2,480
170,4,1,26,717,55,772,1.0,480
170,4,3,19,270,35,305,1.5,480
170,5,3,14,603,6,609,1.0,480
170,6,1,36,330,3,333,0.8,480
170,6,2,10,575,7,582,1.2,480
170,6,3,12,714,46,760,1.5,480
170,7,1,14,760,15,775,1.0,480
170,7,2,7,293,32,325,1.0,480
170,7,3,5,677,37,714,1.0,480
170,8,1,22,584,58,642,1.2,480
170,8,2,26,724,46,770,1.0,480
170,8,3,26,260,30,290,1.0,480
170,9,2,39,343,41,384,1.0,480
170,9,3,31,774,18,792,1.2,480
170,10,2,25,317,26,343,1.5,480
170,10,3,36,703,39,742,0.8,480
170,11,1,5,683,72,755,1.0,480
170,11,3,37,612,22,634,1.2,480
170,12,1,15,427,0,427,1.2,480
170,12,2,30,313,9,322,1.5,480
170,12,3,20,716,101,817,1.5,480
170,13,1,11,717,90,807,1.0,480
170,13,3,31,670,8,678,1.2,480
170,14,1,23,649,68,717,1.2,480
170,14,2,12,632,40,672,1.5,480
170,15,1,4,254,32,286,0.8,480
170,15,2,34,777,46,823,1.0,480
170,15,3,1,350,12,362,1.5,480
171,1,1,38,432,48,480,1.5,480
171,1,3,28,316,16,332,1.5,480
171,2,1,5,617,67,684,1.0,480
171,2,2,32,786,67,853,0.8,480
171,3,2,25,502,57,559,1.5,480
171,3,3,5,799,22,821,1.0,480
171,4,1,20,405,41,446,1.5,480
171,4,3,15,651,45,696,1.2,480
171,5,1,34,445,28,473,1.0,480
171,5,3,17,683,16,699,1.2,480
171,6,1,36,221,10,231,0.8,480
171,6,2,2,320,47,367,0.8,480
171,6,3,35,796,32,828,0.8,480
171,7,1,25,370,43,413,1.5,480
171,8,1,12,252,29,281,1.5,480
171,8,2,14,409,11,420,1.0,480
171,8,3,33,566,17,583,0.8,480
171,9,1,3,636,41,677,1.5,480
171,9,2,16,237,7,244,1.2,480
171,9,3,1,285,38,323,1.5,480
171,10,1,5,596,87,683,1.0,480
171,10,2,4,460,17,477,0.8,480
171,10,3,6,740,70,810,1.5,480
171,11,1,11,487,24,511,1.0,480
171,12,1,34,683,54,737,1.0,480
171,12,2,40,204,23,227,1.5,480
171,12,3,12,574,30,604,1.5,480
171,13,1,24,788,46,834,1.0,480
171,13,2,32,211,7,218,0.8,480
171,14,1,15,628,51,679,1.2,480
171,14,2,26,773,35,808,1.0,480
171,15,1,11,447,17,464,1.0,480
171,15,2,7,253,1,254,1.0,480
171,15,3,3,342,40,382,1.5,480
172,1,1,7,573,12,585,1.0,480
172,1,2,24,241,26,267,1.0,480
172,1,3,36,634,91,725,0.8,480
172,2,2,40,731,84,815,1.5,480
172,2,3,1,647,51,698,1.5,480
172,3,1,5,799,3,802,1.0,480
172,3,2,7,203,20,223,1.0,480
172,3,3,37,752,79,831,1.2,480
172,4,1,7,308,34,342,1.0,480
172,4,3,28,691,100,791,1.5,480
172,5,1,17,724,58,782,1.2,480
172,5,2,32,521,13,534,0.8,480
172,5,3,23,619,13,632,1.2,480
172,6,1,11,414,31,445,1.0,480
172,6,3,22,342,1,343,1.2,480
172,7,1,39,481,18,499,1.0,480
172,7,2,24,233,31,264,1.0,480
172,7,3,9,357,25,382,1.0,480
172,8,2,11,676,35,711,1.0,480
172,8,3,27,431,60,491,0.8,480
172,9,1,33,523,74,597,0.8,480
172,9,2,2,223,26,249,0.8,480
172,9,3,8,467,60,527,1.0,480
172,10,1,9,701,38,739,1.0,480
172,10,2,12,372,14,386,1.5,480
172,10,3,17,783,99,882,1.2,480
172,11,1,26,552,42,594,1.0,480
172,12,2,12,618,68,686,1.5,480
172,13,1,34,669,7,676,1.0,480
172,13,2,16,780,49,829,1.2,480
172,13,3,28,789,104,893,1.5,480
172,14,1,5,435,45,480,1.0,480
172,14,2,22,325,27,352,1.2,480
172,14,3,35,537,25,562,0.8,480
172,15,1,15,579,47,626,1.2,480
172,15,2,27,578,83,661,0.8,480
172,15,3,38,756,8,764,1.5,480
173,1,1,27,297,5,302,0.8,480
173,1,2,17,784,107,891,1.2,480
173,1,3,37,542,20,562,1.2,480
173,2,1,12,568,60,628,1.5,480
173,2,2,17,745,36,781,1.2,480
173,2,3,36,579,85,664,0.8,480
173,3,2,9,506,70,576,1.0,480
173,3,3,12,398,49,447,1.5,480
173,4,1,6,242,28,270,1.5,480
173,4,2,15,591,62,653,1.2,480
173,4,3,6,559,50,609,1.5,480
173,5,1,5,262,29,291,1.0,480
173,5,2,37,531,33,564,1.2,480
173,5,3,24,761,67,828,1.0,480
173,6,1,9,332,33,365,1.0,480
173,6,2,29,541,43,584,0.8,480
173,6,3,26,707,77,784,1.0,480
173,7,2,17,783,90,873,1.2,480
173,7,3,1,229,33,262,1.5,480
173,8,1,13,370,43,413,1.0,480
173,8,2,21,505,49,554,1.5,480
173,8,3,31,526,26,552,1.2,480
173,9,1,11,644,48,692,1.0,480
173,9,3,12,247,20,267,1.5,480
173,10,2,19,207,22,229,1.5,480
173,10,3,28,464,64,528,1.5,480
173,11,1,22,220,9,229,1.2,480
173,11,2,24,708,24,732,1.0,480
173,11,3,5,514,44,558,1.0,480
173,12,3,25,345,3,348,1.5,480
173,13,1,14,206,17,223,1.0,480
173,13,3,9,381,41,422,1.0,480
173,14,1,15,267,24,291,1.2,480
173,14,2,30,430,0,430,1.5,480
173,15,1,3,485,2,487,1.5,480
173,15,2,20,313,45,358,1.5,480
173,15,3,15,684,37,721,1.2,480
174,1,1,36,246,0,246,0.8,480
174,1,2,11,226,16,242,1.0,480
174,1,3,3,285,1,286,1.5,480
174,2,1,10,246,19,265,1.2,480
174,2,2,6,248,33,281,1.5,480
174,3,1,12,699,69,768,1.5,480
174,3,2,35,259,7,266,0.8,480
174,3,3,40,667,80,747,1.5,480
174,4,1,40,571,34,605,1.5,480
174,4,2,19,469,27,496,1.5,480
174,4,3,10,356,30,386,1.2,480
174,5,1,37,623,15,638,1.2,480
174,5,2,32,446,25,471,0.8,480
174,5,3,15,647,11,658,1.2,480
174,6,1,3,464,53,517,1.5,480
174,6,2,31,326,23,349,1.2,480
174,6,3,16,501,38,539,1.2,480
174,7,1,8,323,44,367,1.0,480
174,7,2,17,525,65,590,1.2,480
174,7,3,40,636,88,724,1.5,480
174,8,1,18,730,68,798,1.2,480
174,8,2,13,270,28,298,1.0,480
174,9,1,35,468,25,493,0.8,480
174,9,2,31,570,66,636,1.2,480
174,9,3,24,267,31,298,1.0,480
174,10,1,29,723,60,783,0.8,480
174,10,2,38,626,56,682,1.5,480
174,10,3,18,337,18,355,1.2,480
174,11,1,39,372,28,400,1.0,480
174,11,2,4,438,33,471,0.8,480
174,12,2,4,234,34,268,0.8,480
174,13,1,37,214,10,224,1.2,480
174,13,2,39,574,45,619,1.0,480
174,13,3,40,577,13,590,1.5,480
174,14,1,30,459,24,483,1.5,480
174,14,2,33,438,3,441,0.8,480
174,14,3,4,710,92,802,0.8,480
174,15,1,2,505,39,544,0.8,480
174,15,2,28,243,20,263,1.5,480
175,1,2,20,660,25,685,1.5,480
175,1,3,16,665,39,704,1.2,480
175,2,1,26,336,12,348,1.0,480
175,2,2,36,531,12,543,0.8,480
175,3,1,9,658,64,722,1.0,480
175,3,2,22,297,6,303,1.2,480
175,3,3,14,598,16,614,1.0,480
175,4,1,27,281,34,315,0.8,480
175,4,2,36,294,43,337,0.8,480
175,5,1,3,773,66,839,1.5,480
175,5,2,31,271,30,301,1.2,480
175,6,1,36,416,14,430,0.8,480
175,6,3,22,316,5,321,1.2,480
175,7,1,39,783,43,826,1.0,480
175,7,2,9,637,22,659,1.0,480
175,7,3,15,362,20,382,1.2,480
175,8,1,19,336,21,357,1.5,480
175,8,2,19,628,56,684,1.5,480
175,8,3,7,404,13,417,1.0,480
175,9,1,31,597,30,627,1.2,480
175,9,2,13,270,39,309,1.0,480
175,10,1,11,790,92,882,1.0,480
175,10,2,31,581,11,592,1.2,480
175,10,3,32,775,41,816,0.8,480
175,11,1,9,333,14,347,1.0,480
175,11,2,10,480,69,549,1.2,480
175,11,3,22,674,67,741,1.2,480
175,12,1,30,497,36,533,1.5,480
175,12,2,38,308,15,323,1.5,480
175,12,3,36,714,76,790,0.8,480
175,13,2,33,418,39,457,0.8,480
175,13,3,35,704,79,783,0.8,480
175,14,1,37,620,32,652,1.2,480
175,14,3,9,511,8,519,1.0,480
175,15,1,18,406,33,439,1.2,480
175,15,2,4,235,2,237,0.8,480
175,15,3,34,315,18,333,1.0,480
176,1,2,17,229,33,262,1.2,480
176,1,3,15,450,13,463,1.2,480
176,2,2,32,262,26,288,0.8,480
176,2,3,8,250,34,284,1.0,480
176,3,1,40,364,37,401,1.5,480
176,3,2,28,345,8,353,1.5,480
176,3,3,12,248,32,280,1.5,480
176,4,1,15,592,50,642,1.2,480
176,4,2,14,461,24,485,1.0,480
176,4,3,9,478,21,499,1.0,480
176,5,1,17,625,70,695,1.2,480
176,6,1,10,548,49,597,1.2,480
176,6,3,7,751,1,752,1.0,480
176,7,1,26,603,27,630,1.0,480
176,7,3,5,335,44,379,1.0,480
176,8,2,24,560,53,613,1.0,480
176,8,3,16,565,69,634,1.2,480
176,9,1,27,447,34,481,0.8,480
176,9,2,34,760,89,849,1.0,480
176,9,3,25,699,90,789,1.5,480
176,10,1,11,441,11,452,1.0,480
176,10,2,11,447,6,453,1.0,480
176,10,3,4,381,21,402,0.8,480
176,11,1,24,420,7,427,1.0,480
176,11,2,2,515,32,547,0.8,480
176,11,3,30,402,13,415,1.5,480
176,12,1,20,240,21,261,1.5,480
176,13,1,22,421,18,439,1.2,480
176,13,2,1,671,27,698,1.5,480
176,13,3,26,326,16,342,1.0,480
176,14,1,25,367,9,376,1.5,480
176,14,2,24,488,67,555,1.0,480
176,14,3,5,584,23,607,1.0,480
176,15,1,25,207,29,236,1.5,480
176,15,2,5,586,36,622,1.0,480
176,15,3,12,616,81,697,1.5,480
177,1,1,25,466,58,524,1.5,480
177,1,2,36,388,50,438,0.8,480
177,1,3,1,244,31,275,1.5,480
177,2,1,29,712,2,714,0.8,480
177,2,2,25,330,4,334,1.5,480
177,2,3,38,772,28,800,1.5,480
177,3,2,7,592,12,604,1.0,480
177,3,3,33,708,38,746,0.8,480
177,4,1,35,627,89,716,0.8,480
177,4,2,25,757,25,782,1.5,480
177,4,3,16,315,15,330,1.2,480
177,5,1,4,382,3,385,0.8,480
177,5,3,6,789,112,901,1.5,480
177,6,1,37,575,61,636,1.2,480
177,6,3,18,291,26,317,1.2,480
177,7,1,39,232,32,264,1.0,480
177,7,2,19,610,26,636,1.5,480
177,7,3,6,696,70,766,1.5,480
177,8,2,8,214,28,242,1.0,480
177,9,1,35,714,99,813,0.8,480
177,9,2,11,437,47,484,1.0,480
177,9,3,22,711,22,733,1.2,480
177,10,2,23,595,36,631,1.2,480
177,10,3,11,796,77,873,1.0,480
177,11,1,14,760,92,852,1.0,480
177,11,2,28,293,10,303,1.5,480
177,11,3,23,628,10,638,1.2,480
177,12,1,10,435,22,457,1.2,480
177,12,2,5,674,42,716,1.0,480
177,12,3,34,616,83,699,1.0,480
177,13,1,2,770,36,806,0.8,480
177,13,3,20,245,24,269,1.5,480
177,14,2,14,785,102,887,1.0,480
177,14,3,40,673,47,720,1.5,480
177,15,2,29,526,8,534,0.8,480
178,1,2,32,740,58,798,0.8,480
178,1,3,33,632,43,675,0.8,480
178,2,1,11,604,78,682,1.0,480
178,2,2,30,737,83,820,1.5,480
178,2,3,15,341,39,380,1.2,480
178,3,1,38,689,27,716,1.5,480
178,3,2,24,565,3,568,1.0,480
178,3,3,19,266,18,284,1.5,480
178,4,1,14,263,26,289,1.0,480
178,4,2,15,728,66,794,1.2,480
178,4,3,28,231,3,234,1.5,480
178,5,1,28,743,106,849,1.5,480
178,5,2,3,608,69,677,1.5,480
178,5,3,2,650,6,656,0.8,480
178,6,1,35,580,8,588,0.8,480
178,6,2,29,776,56,832,0.8,480
178,6,3,25,351,28,379,1.5,480
178,7,2,33,606,48,654,0.8,480
178,7,3,37,369,12,381,1.2,480
178,8,1,32,574,53,627,0.8,480
178,8,3,15,744,37,781,1.2,480
178,9,1,5,798,13,811,1.0,480
178,9,2,2,524,8,532,0.8,480
178,10,1,3,472,68,540,1.5,480
178,10,2,34,354,11,365,1.0,480
178,10,3,9,356,30,386,1.0,480
178,11,1,5,361,44,405,1.0,480
178,11,2,5,714,95,809,1.0,480
178,11,3,25,216,0,216,1.5,480
178,12,1,38,740,3,743,1.5,480
178,12,2,5,429,49,478,1.0,480
178,12,3,40,667,99,766,1.5,480
178,13,1,4,439,61,500,0.8,480
178,13,2,17,404,18,422,1.2,480
178,13,3,24,675,11,686,1.0,480
178,14,1,13,233,11,244,1.0,480
178,14,2,28,200,20,220,1.5,480
178,14,3,22,572,66,638,1.2,480
178,15,1,34,593,8,601,1.0,480
178,15,3,7,693,53,746,1.0,480
179,1,1,4,362,21,383,0.8,480
179,1,2,11,339,22,361,1.0,480
179,1,3,4,725,72,797,0.8,480
179,2,1,29,305,41,346,0.8,480
179,2,2,10,481,23,504,1.2,480
179,2,3,35,603,8,611,0.8,480
179,3,2,28,469,61,530,1.5,480
179,3,3,40,740,102,842,1.5,480
179,4,1,38,730,22,752,1.5,480
179,4,2,1,345,47,392,1.5,480
179,4,3,1,608,2,610,1.5,480
179,5,1,20,560,60,620,1.5,480
179,5,2,27,630,72,702,0.8,480
179,5,3,33,348,12,360,0.8,480
179,6,1,22,327,18,345,1.2,480
179,6,2,15,261,31,292,1.2,480
179,6,3,4,305,13,318,0.8,480
179,7,1,33,795,39,834,0.8,480
179,7,2,34,265,32,297,1.0,480
179,7,3,7,203,23,226,1.0,480
179,8,1,36,365,52,417,0.8,480
179,8,2,21,602,18,620,1.5,480
179,8,3,9,798,76,874,1.0,480
179,9,2,21,350,7,357,1.5,480
179,9,3,23,462,38,500,1.2,480
179,10,1,33,391,36,427,0.8,480
179,10,3,2,271,5,276,0.8,480
179,11,1,20,475,47,522,1.5,480
179,11,3,11,262,33,295,1.0,480
179,12,1,14,216,9,225,1.0,480
179,12,2,19,527,68,595,1.5,480
179,12,3,12,360,25,385,1.5,480
179,13,1,3,681,49,730,1.5,480
179,13,2,10,499,62,561,1.2,480
179,13,3,32,717,42,759,0.8,480
179,14,1,15,570,46,616,1.2,480
179,14,3,25,610,87,697,1.5,480
179,15,1,2,288,7,295,0.8,480
179,15,2,20,331,10,341,1.5,480
179,15,3,12,456,41,497,1.5,480
180,1,1,25,414,16,430,1.5,480
180,1,2,7,715,96,811,1.0,480
180,2,3,3,511,63,574,1.5,480
180,3,1,9,444,38,482,1.0,480
180,3,2,14,236,7,243,1.0,480
180,3,3,8,221,17,238,1.0,480
180,4,1,14,269,3,272,1.0,480
180,4,3,28,669,97,766,1.5,480
180,5,1,23,636,32,668,1.2,480
180,5,2,22,763,40,803,1.2,480
180,5,3,11,654,87,741,1.0,480
180,6,3,1,476,9,485,1.5,480
180,7,1,3,687,102,789,1.5,480
180,7,2,17,590,69,659,1.2,480
180,7,3,40,425,0,425,1.5,480
180,8,1,34,558,76,634,1.0,480
180,8,3,32,755,103,858,0.8,480
180,9,1,10,424,36,460,1.2,480
180,9,2,18,572,14,586,1.2,480
180,10,1,10,668,74,742,1.2,480
180,10,2,37,736,84,820,1.2,480
180,10,3,36,415,34,449,0.8,480
180,11,1,28,759,0,759,1.5,480
180,11,2,12,281,16,297,1.5,480
180,11,3,24,357,43,400,1.0,480
180,12,1,32,638,13,651,0.8,480
180,12,2,27,721,41,762,0.8,480
180,12,3,19,580,41,621,1.5,480
180,13,1,19,487,41,528,1.5,480
180,13,2,10,564,78,642,1.2,480
180,13,3,2,642,29,671,0.8,480
180,14,1,14,527,27,554,1.0,480
180,14,2,24,505,17,522,1.0,480
180,14,3,27,388,40,428,0.8,480
180,15,1,32,676,25,701,0.8,480
180,15,3,31,761,7,768,1.2,480
181,1,1,20,438,9,447,1.5,480
181,1,3,35,526,70,596,0.8,480
181,2,1,5,603,47,650,1.0,480
181,2,2,27,348,29,377,0.8,480
181,2,3,9,609,70,679,1.0,480
181,3,1,34,340,44,384,1.0,480
181,3,2,4,232,29,261,0.8,480
181,3,3,24,478,52,530,1.0,480
181,4,1,7,586,34,620,1.0,480
181,4,2,8,665,59,724,1.0,480
181,4,3,33,219,23,242,0.8,480
181,5,1,19,210,13,223,1.5,480
181,5,2,35,651,86,737,0.8,480
181,5,3,28,651,81,732,1.5,480
181,6,1,24,796,83,879,1.0,480
181,6,3,27,749,50,799,0.8,480
181,7,1,24,641,92,733,1.0,480
181,8,1,18,246,19,265,1.2,480
181,8,2,17,584,13,597,1.2,480
181,8,3,18,300,44,344,1.2,480
181,9,1,26,720,14,734,1.0,480
181,9,2,6,723,83,806,1.5,480
181,9,3,4,596,15,611,0.8,480
181,10,2,10,373,12,385,1.2,480
181,10,3,8,639,36,675,1.0,480
181,11,1,34,659,90,749,1.0,480
181,11,2,26,339,5,344,1.0,480
181,11,3,25,357,32,389,1.5,480
181,12,1,35,753,63,816,0.8,480
181,12,2,29,528,74,602,0.8,480
181,12,3,20,522,8,530,1.5,480
181,13,1,26,249,12,261,1.0,480
181,13,2,13,456,33,489,1.0,480
181,13,3,30,649,43,692,1.5,480
181,14,1,10,311,9,320,1.2,480
181,14,3,22,736,55,791,1.2,480
181,15,1,21,544,22,566,1.5,480
181,15,2,17,442,47,489,1.2,480
182,1,1,17,311,19,330,1.2,480
182,1,2,28,456,57,513,1.5,480
182,1,3,30,413,4,417,1.5,480
182,2,1,33,350,36,386,0.8,480
182,2,2,38,366,52,418,1.5,480
182,2,3,35,280,28,308,0.8,480
182,3,2,1,291,39,330,1.5,480
182,3,3,6,572,5,577,1.5,480
182,4,1,15,595,1,596,1.2,480
182,4,2,28,302,14,316,1.5,480
182,4,3,34,307,21,328,1.0,480
182,5,1,33,456,7,463,0.8,480
182,5,2,20,565,1,566,1.5,480
182,5,3,37,512,66,578,1.2,480
182,6,2,19,769,98,867,1.5,480
182,6,3,11,598,80,678,1.0,480
182,7,1,28,286,26,312,1.5,480
182,7,2,23,239,11,250,1.2,480
182,8,2,30,338,41,379,1.5,480
182,8,3,12,588,38,626,1.5,480
182,9,1,10,374,3,377,1.2,480
182,9,2,17,447,57,504,1.2,480
182,10,1,6,269,29,298,1.5,480
182,10,2,12,228,33,261,1.5,480
182,10,3,37,239,29,268,1.2,480
182,11,1,14,317,26,343,1.0,480
182,11,2,36,468,40,508,0.8,480
182,11,3,12,464,54,518,1.5,480
182,12,1,4,242,6,248,0.8,480
182,12,2,9,734,96,830,1.0,480
182,12,3,9,763,73,836,1.0,480
182,13,1,39,656,77,733,1.0,480
182,13,2,30,627,46,673,1.5,480
182,13,3,39,427,13,440,1.0,480
182,14,1,27,565,42,607,0.8,480
182,14,2,10,786,59,845,1.2,480
182,14,3,37,423,24,447,1.2,480
182,15,1,37,640,39,679,1.2,480
182,15,2,24,576,37,613,1.0,480
182,15,3,35,491,59,550,0.8,480
183,1,1,40,637,66,703,1.5,480
183,1,2,29,578,55,633,0.8,480
183,1,3,34,745,23,768,1.0,480
183,2,1,23,299,32,331,1.2,480
183,2,2,4,241,19,260,0.8,480
183,2,3,23,223,23,246,1.2,480
183,3,1,18,626,81,707,1.2,480
183,3,2,16,262,13,275,1.2,480
183,3,3,30,213,9,222,1.5,480
183,4,2,4,554,46,600,0.8,480
183,5,1,5,646,19,665,1.0,480
183,5,2,2,284,25,309,0.8,480
183,5,3,14,365,50,415,1.0,480
183,6,1,25,653,81,734,1.5,480
183,6,2,25,731,5,736,1.5,480
183,6,3,29,449,49,498,0.8,480
183,7,1,9,530,5,535,1.0,480
183,7,3,35,417,13,430,0.8,480
183,8,1,9,752,60,812,1.0,480
183,8,2,23,785,94,879,1.2,480
183,8,3,2,778,38,816,0.8,480
183,9,2,27,404,52,456,0.8,480
183,9,3,38,245,23,268,1.5,480
183,10,3,31,564,46,610,1.2,480
183,11,1,23,388,57,445,1.2,480
183,11,2,30,468,60,528,1.5,480
183,11,3,9,457,31,488,1.0,480
183,12,1,21,455,32,487,1.5,480
183,12,2,24,397,45,442,1.0,480
183,12,3,1,369,24,393,1.5,480
183,13,2,24,659,23,682,1.0,480
183,13,3,13,738,35,773,1.0,480
183,14,1,40,588,64,652,1.5,480
183,14,2,9,685,56,741,1.0,480
183,15,1,29,471,66,537,0.8,480
183,15,2,25,379,5,384,1.5,480
183,15,3,19,508,24,532,1.5,480
184,1,1,36,776,30,806,0.8,480
184,1,2,16,691,62,753,1.2,480
184,1,3,36,368,12,380,0.8,480
184,2,1,29,398,57,455,0.8,480
184,2,2,25,665,33,698,1.5,480
184,2,3,35,241,26,267,0.8,480
184,3,1,37,608,74,682,1.2,480
184,3,3,31,280,20,300,1.2,480
184,4,1,28,221,14,235,1.5,480
184,4,2,10,636,70,706,1.2,480
184,4,3,30,633,47,680,1.5,480
184,5,1,25,308,25,333,1.5,480
184,5,2,9,442,12,454,1.0,480
184,5,3,12,285,40,325,1.5,480
184,6,1,38,695,96,791,1.5,480
184,6,2,35,532,1,533,0.8,480
184,6,3,22,763,37,800,1.2,480
184,7,1,14,459,55,514,1.0,480
184,7,2,33,315,45,360,0.8,480
184,7,3,21,585,63,648,1.5,480
184,8,2,10,285,1,286,1.2,480
184,8,3,12,788,70,858,1.5,480
184,9,1,11,743,35,778,1.0,480
184,9,2,8,674,12,686,1.0,480
184,9,3,4,244,15,259,0.8,480
184,10,1,27,289,31,320,0.8,480
184,10,2,13,582,52,634,1.0,480
184,10,3,5,567,5,572,1.0,480
184,11,1,17,676,11,687,1.2,480
184,11,2,14,640,19,659,1.0,480
184,11,3,8,602,22,624,1.0,480
184,12,1,4,646,0,646,0.8,480
184,12,2,32,622,58,680,0.8,480
184,12,3,32,678,40,718,0.8,480
184,13,1,1,670,79,749,1.5,480
184,13,3,34,694,91,785,1.0,480
184,14,1,8,535,75,610,1.0,480
184,14,2,35,365,38,403,0.8,480
184,14,3,26,233,28,261,1.0,480
184,15,1,15,305,0,305,1.2,480
184,15,2,4,741,72,813,0.8,480
184,15,3,13,360,5,365,1.0,480
185,1,1,8,391,46,437,1.0,480
185,1,2,23,388,1,389,1.2,480
185,1,3,32,773,19,792,0.8,480
185,2,1,3,655,22,677,1.5,480
185,2,2,29,731,87,818,0.8,480
185,2,3,38,461,5,466,1.5,480
185,3,1,20,206,12,218,1.5,480
185,3,2,33,509,57,566,0.8,480
185,3,3,3,397,56,453,1.5,480
185,4,1,30,391,5,396,1.5,480
185,4,2,36,763,65,828,0.8,480
185,4,3,18,552,57,609,1.2,480
185,5,1,27,690,92,782,0.8,480
185,5,2,23,293,26,319,1.2,480
185,5,3,24,643,25,668,1.0,480
185,6,2,18,405,27,432,1.2,480
185,7,1,3,602,50,652,1.5,480
185,7,2,12,729,38,767,1.5,480
185,7,3,2,629,77,706,0.8,480
185,8,1,10,462,37,499,1.2,480
185,8,2,37,706,22,728,1.2,480
185,8,3,36,681,97,778,0.8,480
185,9,1,40,530,47,577,1.5,480
185,9,2,17,651,68,719,1.2,480
185,9,3,23,359,31,390,1.2,480
185,10,1,24,760,3,763,1.0,480
185,10,3,15,730,70,800,1.2,480
185,11,1,36,619,90,709,0.8,480
185,11,3,15,204,25,229,1.2,480
185,12,1,21,684,17,701,1.5,480
185,12,2,21,503,46,549,1.5,480
185,13,1,8,768,6,774,1.0,480
185,13,2,29,624,85,709,0.8,480
185,13,3,25,619,48,667,1.5,480
185,14,1,37,277,7,284,1.2,480
185,14,2,1,409,42,451,1.5,480
185,14,3,7,544,3,547,1.0,480
185,15,1,7,273,27,300,1.0,480
185,15,2,2,286,11,297,0.8,480
185,15,3,7,511,63,574,1.0,480
186,1,1,17,662,65,727,1.2,480
186,1,2,27,493,71,564,0.8,480
186,1,3,37,762,83,845,1.2,480
186,2,1,37,344,30,374,1.2,480
186,2,2,16,588,25,613,1.2,480
186,2,3,1,697,55,752,1.5,480
186,3,1,35,404,29,433,0.8,480
186,3,2,26,613,4,617,1.0,480
186,3,3,21,694,50,744,1.5,480
186,4,1,24,511,9,520,1.0,480
186,4,3,5,351,22,373,1.0,480
186,5,1,33,536,51,587,0.8,480
186,5,3,3,285,35,320,1.5,480
186,6,1,11,406,4,410,1.0,480
186,6,2,17,240,25,265,1.2,480
186,6,3,4,569,74,643,0.8,480
186,7,1,13,622,61,683,1.0,480
186,7,2,11,440,22,462,1.0,480
186,7,3,17,333,11,344,1.2,480
186,8,1,5,523,4,527,1.0,480
186,8,2,40,364,9,373,1.5,480
186,8,3,22,604,10,614,1.2,480
186,9,1,15,732,71,803,1.2,480
186,9,2,26,561,5,566,1.0,480
186,9,3,20,229,8,237,1.5,480
186,10,1,5,700,48,748,1.0,480
186,10,2,28,333,38,371,1.5,480
186,10,3,34,559,74,633,1.0,480
186,11,1,34,489,63,552,1.0,480
186,11,2,5,770,83,853,1.0,480
186,11,3,12,431,61,492,1.5,480
186,12,1,23,371,0,371,1.2,480
186,12,2,40,716,76,792,1.5,480
186,12,3,8,509,75,584,1.0,480
186,13,3,32,599,73,672,0.8,480
186,14,1,25,423,30,453,1.5,480
186,14,2,23,519,72,591,1.2,480
186,15,1,23,752,41,793,1.2,480
186,15,2,15,217,4,221,1.2,480
187,1,1,1,784,1,785,1.5,480
187,1,2,11,559,23,582,1.0,480
187,1,3,7,252,9,261,1.0,480
187,2,1,32,386,29,415,0.8,480
187,2,2,3,488,71,559,1.5,480
187,2,3,19,753,33,786,1.5,480
187,3,1,3,378,10,388,1.5,480
187,3,3,18,303,40,343,1.2,480
187,4,1,16,791,14,805,1.2,480
187,4,3,33,328,38,366,0.8,480
187,5,1,1,435,50,485,1.5,480
187,5,2,5,214,21,235,1.0,480
187,5,3,24,587,33,620,1.0,480
187,6,1,15,622,58,680,1.2,480
187,6,2,40,744,53,797,1.5,480
187,6,3,29,364,33,397,0.8,480
187,7,1,19,412,19,431,1.5,480
187,7,2,25,360,53,413,1.5,480
187,7,3,5,660,7,667,1.0,480
187,8,2,30,506,19,525,1.5,480
187,8,3,23,509,15,524,1.2,480
187,9,1,7,205,1,206,1.0,480
187,9,2,1,414,61,475,1.5,480
187,9,3,13,519,30,549,1.0,480
187,10,1,22,597,24,621,1.2,480
187,10,2,2,517,76,593,0.8,480
187,10,3,2,278,4,282,0.8,480
187,11,2,38,252,0,252,1.5,480
187,11,3,8,431,26,457,1.0,480
187,12,1,8,350,14,364,1.0,480
187,12,2,34,347,28,375,1.0,480
187,12,3,37,314,0,314,1.2,480
187,13,1,3,333,22,355,1.5,480
187,13,3,2,702,73,775,0.8,480
187,14,1,31,685,78,763,1.2,480
187,14,2,34,672,24,696,1.0,480
187,14,3,11,551,38,589,1.0,480
187,15,2,17,215,16,231,1.2,480
187,15,3,5,360,9,369,1.0,480
188,1,1,3,449,19,468,1.5,480
188,1,3,8,579,12,591,1.0,480
188,2,1,35,607,81,688,0.8,480
188,2,2,28,311,44,355,1.5,480
188,2,3,9,795,53,848,1.0,480
188,3,1,4,688,102,790,0.8,480
188,3,2,12,428,58,486,1.5,480
188,3,3,13,401,53,454,1.0,480
188,4,1,23,380,17,397,1.2,480
188,4,2,14,329,7,336,1.0,480
188,4,3,27,570,19,589,0.8,480
188,5,1,21,357,46,403,1.5,480
